Country,rating,contract,is_employed,job,city,date,comment
France,4.0,,False,TECHNICIEN MDP,Val de Fontenay ,2020,"Esprit d equipe et bonne collaboration - bons formateurs
Points positifs
RTT
Points négatifs
PAS D AVANTAGE EN NATURE
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire de vacances,Bordeaux ,2020,"J’ai travaillé deux étés en tant qu’auxiliare de vacance, j’ai été intégré comme un membre à part entière des différentes équipes. Elles sont toutes bienveillante et accueillante.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseillère clientèle Particuliers,Fontenay-le-Comte ,2020,"Malgré des compétences en plus, mauvaises expériences pour ma part.

Je n’apprécie pas la culture d’entreprise de la Société Générale.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Conseiller clientèle,Clichy ,2020,"Contrat sur 37h30 du Lundi au Vendredi avec congés et RTT,
L’environnement est agréable, équipe diversifiée et à l’écoute.
Pas mal d’avantages sont mis à la disposition du salarié.

Bonne mutuelle et surtout bonne équipe managériale.
Évolution possible et ce, dans n’importe quel domaine.
Points positifs
Bonne ambiance, collaborateur à l’écoute, salaire, TR de 9, 50, RIE, environnement de travail agréable
Points négatifs
Formation incomplète
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Chargée d’étude ALM,Paris ,2020,"environnement évolutif, nombreuses réorganisations.
Points positifs
cantines, CE
Points négatifs
Rythme de travail tendu
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,False,Conseiller en Gestion de Patrimoine auprès d'une clientèle haut,Paris ,2020,"La banque de détail est en difficulté et ne présage pas d'un avenir radieux pour l'évolution de sa carrière professionnelle
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Assistante de Direction,Nantes ,2020,"J'ai été bien accueillie, les équipe sont dynamique et toujours souriante.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Agent d'accueil,Lens ,2020,"Avis positif, pas évident pour s'adapter pour un premier job sans formateur mais enrichissant et très bon accueil.
Points positifs
Tickets restaurants
Points négatifs
Stressant
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,True,Juriste contentieux,Cergy ,2020,"Esprit d'équipe poussé.

Une organisation personnelle dans l'exercice de ses missions.
Points positifs
Carte restaurant
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargée d'accueil en banque,Seynod ,2020,"Le travail était intéressant, je suis disponible pour vous rencontrer afin de développer plus en détail
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,conformité,Paris,2020,"très bonne ambiance de travail, expérience professionnelle fût satisfaisante , collaboration entre collègues très bien ( ambiance d'équipe ) et travail instructif .
Possibilité d'évolution rapide avec beaucoup de formation en interne
Points positifs
tickets restaurants données à la même date, bonne école, motivation .
Points négatifs
pas d'avantages en nature
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire d'été,Sainte-Quentin-en-Yvelines ,2020,"Apporte une bonne experience pour les étudiants . Travail variés et intérressants
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,False,Conseillère en indemnisation,La Défense ,2020,"J’ai plus l’impression d’être à l’école que sur un lieu professionnel, management très infantilisant il faut tout justifier même quand on va au toilette tout est chronométré.
Aucune confiance en leurs salariés, aucune autonomie, surveillés constamment, et une Forte pression est mise pour décrocher un maximum d’appels quitte en privilégier la quantité à la qualité.
Points positifs
Une très bonne formation
Points négatifs
Environnement stressant
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Gestionnaire,Yvelines,2020,"Environnement de travail agréable. La collaboration avec mes collègues était très professionnelle et le travail très instructif.
Points positifs
ticket restaurant
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Agent bancaire,Lille ,2020,"Très bonne ambiance de travail, en tant qu'étudiant ( auxiliaire de vacance), mon expérience à la Société Générale fut très satisfaisante.
Points positifs
Chèques repas
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,ANALYSTE CREDIT DOCUMENTAIRE,Fontenay-sous-Bois ,2020,"Resistance au stress requise
Outils informatiques valables
"
France,5.0,,False,Chargée de clientèle,Asnières-sur-Seine (92) et Gennevilliers ,2020,"Possibilités d'évolutions rapides
Bonne culture
Bonne ambiance de travail
"
France,4.0,,True,Directrice,Saint-Magne-de-Castillon ,2020,"Morning meeting
Traitement des etats
Réponse aux mails
Rendez-vous clients
Gestion et motivation de l’equipe
Points positifs
Management
Points négatifs
Agressivité des clients
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargé d'accueil,Sautron,2020,"J'ai été agréablement bien accueilli dans une agence
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Gestionnaire sinistres,Clichy ,2020,"Une des manager ne fonctionne qu’au copinage, aucune formation, si vous plaisez à la manager tant mieux sinon a vos risques et perils. Pire expérience professionnelle n’y allez pas!!equipe peu accueillante je déconseille fortement
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,False,Change Manager,Val de Fontenay ,2020,"Fin abrupte de contrat pour cause de réorganisation
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire de vacances,Nanterre ,2020,"Le travail correspondait parfaitement à mes attentes.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,Chargé d'accueil stagiaire,Meaux ,2020,"Direction et adjoint très présent pour nous les stagiaires. Les conseillers prennent le temps de nous former lorsque ils ont du temps libres. Beaucoup de formation en interne ce qui permet de mieux évoluer au sein de l’entreprise .
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseiller technique automobile,Nanterre ,2020,"Positif :
Bonne rémunération
Bonnes conditions

Négatif :
Travail répétitif
Trop de surveillance
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire d'été,Monaco ,2020,"Une bonne collaboration au sein de l'entreprise pour un auxiliaire d'été
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Emploi saisonnier,Briey ,2020,"Il s’agissait d’un emploi étudiant
J’ai postulé par courrier, j’ai été contacté quelques semaines plus tard.
Après une formation en groupe j’ai pu rejoindre l’agence dans laquelle j’ai travaillé un mois.

L’ambiance était très agréable, calme. On m’a fait confiance, et laissé en autonomie.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Gestionnaire Back Office,Val de Fontenay ,2020,"Mon Experience chez Société Generale est enrichissante, Ce qui m'aidé à apprendre sur different sujéts et à progresset dans carrière et aussi cette expérience m'a aidé à améliorer ma langue française.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,stage,False,Internship,Paris ,2020,"Une expérience qui a su me montrer la direction vers laquelle je voulais désormais avancer. Des rencontres professionnelles stimulantes qui furent rassurant pour l’une me mes premières expériences professionnelles.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Agent bancaire,Orléans ,2020,"J'ai été reçu au sein d'une équipe dynamique avec une bonne cohésion de groupe. Cela m'a rapidement permis d'être à l'aise, et de travailler dans les meilleures conditions possibles.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Ingénieur d'études et développement,Fontenay-sous-Bois ,2020,"Bureau High tech. Espace de travail collaboratif. L'anglais est présent dans les projets. Paris/Londres/Bucarest/Chicago/Singapour sont les principales endroits du service informatique.
Conférence call hebdomadaire en langue anglaise avec les membres de l'équipe de développement.
En tant que ingénieur d'études nous sommes responsable de notre développement de la conception jusqu'à la livraison. Ce qui est très motivant.
J'ai réellement apprécié cette expérience!
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,AGENT BANCAIRE,Cergy-Pontoise ,2020,"Relations entre collègues agréables.
Travail au sein d'un bureau.

Je commençais à 9h, j'entamais ma journée de travail en triant des papiers administratifs puis je pouvais faire des pauses café. Je prenais ma pause déjeuner entre 12h30 et 13h30. Je finissais ma journée à 18h.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,CAV,Sablettes ,2020,"Direction et salariés très agréable et toujours attentif aussi bien aux collèges qu'au clients
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,conseiller premium,Paris 17ème arrondissement ,2020,"manque de transparence avec les collaborateur, manque de personnel qualifié donc beaucoup de travail pour les equipes en place.

Mais un entreprise humaine et avantages sociaux non negligeable surtout quand on a des enfants
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Assistante Chef de projet Innovation,Colombes ,2020,"RAS, bonne équipe qui rend l'environnement de travail très agréable. Culture d'entreprise forte, qui parfois ne laisse pas assez de liberté aux employés. Mais nous nous sentons fière de travailler à la SG.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire d'été,Les Arcs ,2020,"L'esprit d'équipe et la qualité de travail ont été pour moi une source de motivation.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Stagière,La Défense ,2020,"On s'occupe des dossier , la direction nous donne une mission
"
France,4.0,,True,Conseiller accueil,Le Mans ,2020,"Bonne ambiance de travail, bon accueil, travail collaboratif
"
France,1.0,,False,Chargé de gestion,Nanterre ,2020,"Initialement content d'être embauché chez franfinance j'ai vite déchanté. Les salaires sont différents pour chacun (jusqu'à 2000 € de différence à ma connaissance), la mobilité est impossible à obtenir, et les primes à la tête du client et clairement pas au mérite.
Sans parler de l'évolution professionnelle toujours pour les mêmes.
Évaluez votre entreprise pour afficher tous les avis

"
